dataset,repo,hash,message,is_bugfix,isBugfix_stemming,isBugfix_qwen3.5:122b,isBugfix_codestral:22b,isBugfix_mistral-small3.2:24b,isBugfix_codegemma:7b,isBugfix_gemma4:12b,isBugfix_qwen3-coder:30b,isBugfix_qwen3.6:35b
bugsinpy,matplotlib,2a3707d9c3472b1a010492322b6946388d4989ae,Markers with fillstyle 'none' should return False for is_filled(),true,false,true,true,true,true,true,true,true
bugsinpy,matplotlib,d86cc2bab8183fd3288ed474e4dfd33e0f018908,Fix colors for scatter() with unfilled markers,true,true,true,true,true,true,true,true,true
bugsinpy,matplotlib,5324adaec6a7fd3d78dea7b28451d5f6e95392a6,FIX: do not let no-op monkey patches to renderer leak out,true,true,true,true,true,true,true,true,true
bugsinpy,pandas,01babb590cb15ef5c6e9ad890ea580a5112e6999,"BUG: fix+test quantile with empty DataFrame, closes #23925 (#27436)",true,true,true,true,true,true,true,true,true
bugsinpy,pandas,1fa1ad91b29c5474cbb86cbcbcdcd50537cad0ae,BUG: grouby(axis=1) cannot select column names (#27700),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,226398224d260d908a1f3d0f23c16fa9ffc8f9b0,BUG: partial string indexing with scalar (#27712),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,d44fb07063e9a8bd8a209ddce35b40d8a56c8d02,BUG: Concatenation warning still appears with sort=False (#27702),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,9b1c005142fed227081dd454eab1a414168d458e,BUG: fix+test DTA/TDA/PA add/sub Index (#27726),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,61819aba14dd7b3996336aaed84d07cd936d92b5,"BUG: fix to_datetime(dti, utc=True) (#27733)",true,true,true,true,true,true,true,true,true
bugsinpy,pandas,f669f94a186ea444cc771985a915e90eecf218a9,BUG: Fix windowing over read-only arrays (#27767),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,640d9e1f5fe8ab64d1f6496b8216c28185e53225,BUG: pd.crosstab not working when margin and normalize are set together (#27663),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,ca5198a6daa7757e398112a17ccadc9e7d078d96,BUG: Ensure that fill_na in Categorical only replaces null values (#27932),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,fb62fcf91c874e9c24fa83693c4e6e613f35f864,BUG: _can_use_numexpr fails when passed large Series (#27773),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,62ab439b168d972546e06d329916c6be7ddd1288,"BUG: rfloordiv with fill_value, closes#27464 (#28024)",true,true,true,true,true,true,true,true,true
bugsinpy,pandas,b1c871ce4b5e76b3cffe1ebd4216d36379872352,BUG: Series.rename raises error on values accepted by Series construc… (#27814),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,def01cf7bbb5ef8c9bf2e19737ea918e6a76a143,BUG: timedelta merge asof with tolerance (#27650),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,05cc95971e56b503d4df9911a44cd60a7b74cc79,BUG: SparseDataFrame op incorrectly casting to float (#28107),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,0bde7cedf46209a9fd4fa8c7f9fbce8b49aa78cd,BUG: Make sure correct values are passed to Rolling._on when axis=1 (#28267),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,e0c63b4cfaa821dfe310f4a8a1f84929ced5f5bd,BUG/TST: fix and test for timezone drop in GroupBy.shift/bfill/ffill (#27992),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,0c0a0cfbadcf01864d499599712edc9022eea12e,BUG: Set na_rep values before converting to string to prevent data truncation (#25103),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,f61deb962ac0853595a43ad024c482b018d1792b,BUG: Fix Series.append raises TypeError with tuple of Series (#28412),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,5a227a410c520ceec2d94369a44e2ab774a40dc3,BUG: Fixed PandasArray.__setitem__ with str (#28119),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,d38627b5889db3f663cad339fe8f995af823b76b,CLN/BUG: array_equivalent on nested objects (#28347),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,fa1364d1299a53093bc704f9c34c595b602a568b,BUG: Fix FastParquetImpl.write for non-existent file (#28326),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,95edcf1cbee630e42daca0404c44d8128ea156fb,BUG: Fix issue with apply on empty DataFrame (#28213),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,773f341c8cc5a481a5a222508718034457ed1ebc,BUG/CLN: DatetimeTZDtype.construct_from_string Exception (#28505),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,74cba561ece511e24abb5145225bf98a929ca6c9,BUG: fix array_equivalent with mismatched tzawareness (#28508),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,f08a1e62e31fc11e7e5bd7bec72b7e6d86473423,BUG: timedelta64(NaT) incorrectly treated as datetime in some dataframe ops (#28049),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,ffe6cfdbf82d663c3f77567bde11f1666de1df38,BUG: fix custom xticks in bar() plotting function (#28172),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,df918becf698741861da0e9b7e810d477b0eb194,BUG: restore limit in RangeIndex.get_indexer (#28671),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,65815e6f33e25991e3d40a53c581ffb3c7daf70f,BUG: Fix numpy boolean subtraction error in Series.diff (#28251),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,411dd249e755d7e281603fe3e0ab9e0e48383df9,BUG: Fix RangeIndex.get_indexer for decreasing RangeIndex (#28680),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,4375daffeed16531bae3fdaf85324b590d1dcb59,Bugfix/groupby datetime issue (#28569),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,0ffdbe36f0df732f2700cda4a84be758084ff901,BUG: Keep categorical name in groupby (#28798),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,c59c2df94e5563819a824f49fa6f55636bdb4445,BUG: Coercing bool types to int in qcut (#28802),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,48f1a67469c91c38e78ebb2648061fe73dd79e6b,BUG: Allow cast from cat to extension dtype (#28762),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,6241b9d3b3b8fd688cf32e45539719f1b9ec25c1,BUG: Allow all int types for merge (GH28870) (#28875),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,f41219179de69fed5c2a4b7df821394af1aa6559,BUG/TST: ensure groupby.agg preserves extension dtype (#29144),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,b1eb97bdfe17f477600eef19e82d65480457bbf5,BUG: Increase range of dates for holiday calculations (#27790),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,c983d52e3a3a8a191359814417f375b1dc8b04c1,BUG: fix non-existent variable in NDFrame.interpolate (#29142),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,bd8f07fb29d2ac819f4c8e8e1b8e6d40f8b0f40c,BUG: Series[timdelta64].var() should _not_ work (#28289),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,bf5848f111c92fc5c6c11a93a3bc2480f138f1b1,BUG: make tz_localize operate on values rather than categories (#28300),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,8efc717e4652e1e4bfbc4455da1d40eb676eed91,BUG: value_counts can handle the case even with empty groups (#28479) (#28634),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,82c9547ddcaf2fd70e00f1368731f14a03bbac88,BUG: np.datetime64 - TimedeltaArray (#29558),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,112e6b8d054f9adc1303138533ed6506975f94db,BUG: GH29595 fix read_json() to use utf-8 for a default encoding (#29566),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,710d82c0d393c9031e469ec0371660d8187b7dc3,BUG: make pct_change can handle the anchored freq #28664 (#28681),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,e639af2afd18b90ab9063df9c1927ae1f357a418,BUG: Appending empty list to DataFrame #28769 (#28834),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,fb08ceeeeba2ba62f92b47d424b3ae83c20ed9db,BUG-26988 implement replace for categorical blocks (#27026),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,5a0f7e9e03976020ba52a7473f90cb1c8a4354c0,"Bug fix GH 29624: calling str.isalpha on empty series returns object dtype, not bool (#29680)",true,true,true,true,true,true,true,true,true
bugsinpy,pandas,17fe9a467581ca39f44c89876ebd0d38b9ca77ea,"[BUG] Validate dtype when Int64Index, UInt64Index, or Float64Index are cons… (#29545)",true,true,true,true,true,true,true,true,true
bugsinpy,pandas,30059081e946a2020d08d49bf4fa7b771d10089a,BUG: resolved problem with DataFrame.equals() (#28839) (#29657),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,958756af5cb40658e975a70d29089b68aea93040,BUG: fix replacer's dtypes not respected for frame replace (#26632) (#29317),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,c5a1f9e2c373ced9ef2f02ab64d11eaa7b4248f2,BUG: Series groupby does not include nan counts for all categorical labels (#17605) (#29690),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,e0bd4d5dd07cc481cb52de3cf3c7bf199cb2df07,BUG: pivot_table not returning correct type when margin=True and aggfunc='mean'  (#28248),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,76e39ebcf584042fab4f224a6bd2c903bb0c8aff,BUG: Fix melt with mixed int/str columns (#29792),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,f98d2b6587b74c9a640b062d94911b199d962119,BUG: .count() raises if use_inf_as_na is enabled (#29888),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,c4fa6a52f7737aecda08f6b0f2d6c27476298ae1,BUG: merge_asof with tz_aware left index and right column (#29940),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,386494d0dc851be9e86b1576f30fa8705df4d47b,BUG: fix Series.interpolate(method='index') with unsorted index (#29943),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,9a222ea0300053ff46da984e3b3f68622ccba9c3,BUG: Index.get_value implementation for ExtensionArray (#29926),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,8705aad961dd227d38ff93a39697547b98109c9d,BUG: Fix comparison between nullable int and string (#28945),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,8a354b7630f74739212725c38cbaa9b069191a88,BUG: Support categorical targets in IntervalIndex.get_indexer (#30181),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,27836e93dc3c9d55c60282ccb15c88c42a340d87,BUG: loc-indexing with a CategoricalIndex with non-string categories (#29922),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,96bb151fe1a5b812ecab400adcd297d14fd0e0e4,BUG: slice indexing with CategoricalIndex (#30225),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,68b3eb4f5a7fbc223accbbeddbf03ec8ea31af00,BUG: min/max on empty categorical fails (#30227),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,53a0dfd41a65a33dd7b0963734b24c749212e625,BUG: Fix infer_dtype_from_scalar to infer IntervalDtype (#30339),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,fa4949f27ccfbc255bb8dbcd5ec5464b8663f1d2,[bug] don't remove timezone-awareness when using the  method from Dat… (#30277),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,e46026ff4669a30192b91e362ce8cdcbc9693870,BUG: Fix wrong error in df drop with non unique datetime index and invalid keys (#30446),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,cb5f9d1ff407f5ccef7c717e0c23bbd6ed96cf5f,BUG: preserve EA dtype in transpose (#30091),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,8e9b3eee812b70197341c26c40200d8a1a77ed9c,Bug groupby quantile listlike q and int columns (#30485),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,19578e364fb47ce10dd14174cffc3ecfea1a58cd,BUG: TypeError in groupby pct_change when fill_method is None (#30532),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,765d8db7eef1befef33f4c99d3e206d26e8444c8,"BUG: pass 2D ndarray and EA-dtype to DataFrame, closes #12513 (#30507)",true,true,true,true,true,true,true,true,true
bugsinpy,pandas,27b713ba677869893552cbeff6bc98a5dd231950,BUG: Raise when casting NaT to int (#28492),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,2b1b3da4c68fdaf9637d12706c5ba3de1a9b20de,BUG: pct_change wrong result when there are duplicated indices (#30526),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,b8043724c48890e86fda0265ad5b6ac3d31f1940,BUG: to_datetime with unit with Int64 (#30241),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,09e4b780f09c5aa72bb2a6ae2832612f81dc047f,BUG: Index.__new__ with Interval/Period data and object dtype (#30635),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,6f690b088190581552e04c53288819472fdb2dbe,BUG: TimedeltaIndex.union with sort=False (#30701),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,6d67cf9f02dd22cc870fd407f569197512700203,BUG: bug in date_range with custom business hours and given periods (#30675),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,c99dfea33612f44e97c2365f78c0ca6d5754a1bc,BUG: PeriodArray comparisons inconsistent with Period comparisons (#30722),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,613df15047887957f5964d2a6ce59ea20b0c4c91,BUG: TDI/DTI _shallow_copy creating invalid arrays (#30764),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,bde25278ccf4fb2d751c5e99e24b2270e0d62ef7,BUG: DTI/TDI/PI `where` accepting non-matching dtypes (#30791),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,511a2847f4330c54d079d04b3cac4febe0fe9915,BUG: PeriodIndex.searchsorted accepting invalid inputs (#30763),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,cb9a1c7d0319c34a97247973ca96af53ead8033a,BUG: TimedeltaIndex.searchsorted accepting invalid types/dtypes (#30831),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,1c3d64bae7c07b5ae1be337e0ebd751385b7ce27,BUG: func 'to_pickle' and 'read_pickle' where not accepting URL GH#30163 (#30301),true,true,true,true,true,true,true,false,true
bugsinpy,pandas,feaa5033b7810f7775fd4806c27b2f9f1e9b5051,BUG: added missing fill_na parameter to DataFrame.unstack() with list of levels (#30838),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,586bcb16023ae870b0ad7769f6d9077903705486,BUG: pivot_table with multi-index columns only fails (#31013),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,a890239b7020dec714d9819b718d83f786bfda34,"BUG: pd.crosstab(s1, s2) handle column index incorrectly when both series have tuple names (#30978)",true,true,true,true,true,true,true,true,true
bugsinpy,pandas,f792d8c50ee456aa8aa2ae406d8e6b8843f45614,BUG: correct wrong error message in df.pivot when columns=None (#30925),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,29edd119d31a9ee7d4f89e8c1dc8af96f0c19dce,BUG: Break reference from grouping level to MI (#31133),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,24d7c06130f9c2aeebedc26971b244ce076f7d0a,BUG: Fix MutliIndexed unstack failures at tuple names (#30943),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,7ffcf9d6753e7de2c5318e8e0ecdc63586d502f3,BUG: concat not copying index and columns when copy=True (#31119),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,e83a6bddac8c89b144dfe0783594dd332c5b3030,BUG: Fixed upcast dtype for datetime64 in merge (#31211),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,339edcdb7ecc6edc6fde1b7d1413dbb746d2bcca,BUG: IntegerArray.astype(boolean) (#31187),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,351760c0655b6c383e449cf857b9a718e3545229,BUG: Series/Frame invert dtypes (#31183),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,0b0cd08524e4472eb15835c2b91621dc0a6eeeb0,BUG: DatetimeIndex.get_loc/get_value raise InvalidIndexError (#31257),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,bd6b395a1e8fb7d099fa17a0e24f8fe3b628822c,BUG: Use self._constructor_sliced in df._reduce to respect subclassed… (#30945),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,daef69c1366e31c3c49aea6f2e55f577d0c832fd,BUG: na_logical_op 2D cases (#31263),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,47922d3b00edfc264f73b1484589734bbd077c11,BUG: Integer Overflow in read_json with big number in string (#30329),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,9a211aae9f710db23c9113aea0251e2758904755,BUG: inconsistency between PeriodIndex.get_value vs get_loc (#31172),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,839e7f1416148caff518a5b75327a2480a2bbbb4,BUG: passing TDA and wrong freq to TimedeltaIndex (#31268),true,true,true,true,true,true,true,true,true
bugsinpy,pandas,6f93898d32c0f1fdb382d1e9dee434c158998374,"BUG: DataFrame.floordiv(ser, axis=0) not matching column-wise bheavior (#31271)",true,true,true,true,true,true,true,true,true
